"","para.name","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","close","nonclose","vector","intermediate","para.type","n.modes","n.Primates","n.Carnivores","n.Ungulates","host.orders"
"238","Baylisascaris devosi",5,32.06,91.8189,39.6181411211568,95,-1.5083721322828,0.0949050949050949,1000,0,1,0,1,"Helminth",1,0,5,0,"Carnivore"
"240","Baylisascaris transfuga",2,21.8,89.1682,72.3414674766601,249.5,-0.931252880952896,0.249250749250749,1000,0,1,0,1,"Helminth",1,0,2,0,"Carnivore"
"245","Betapolyomavirus Macaca mulatta polyomavirus 1",2,17.6,92.7806,83.0103891591188,255,-0.905676997320055,0.254745254745255,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"246","Betapolyomavirus Macaca mulatta polyomavirus 1",2,17.6,92.7806,83.0103891591188,255,-0.905676997320055,0.254745254745255,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"247","Betapolyomavirus Macaca mulatta polyomavirus 1",2,17.6,92.7806,83.0103891591188,255,-0.905676997320055,0.254745254745255,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"250","Blastocystis hominis",6,75.64,120.912186666667,28.23253484345,97.5,-1.60354664990947,0.0974025974025974,1000,1,1,0,0,"Protozoa",2,6,0,0,"Primate"
"253","Boophilus annulatus",3,146.066666666667,145.924466666667,31.3351164353246,485,0.0045380396238027,0.484515484515485,1000,0,1,0,0,"Arthropod",1,1,0,2,"Mixed"
"254","Bordetella bronchiseptica",5,76.86,115.16958,26.5277165766368,103,-1.44413409610006,0.102897102897103,1000,1,1,0,0,"Bacteria",2,0,5,0,"Carnivore"
"255","Bordetella bronchiseptica",5,76.86,115.16958,26.5277165766368,103,-1.44413409610006,0.102897102897103,1000,1,1,0,0,"Bacteria",2,0,5,0,"Carnivore"
"256","Borrelia afzelii",2,170.8,160.3696,37.6630617722731,511.5,0.27693977890238,0.510989010989011,1000,0,0,1,0,"Bacteria",1,0,1,1,"Mixed"
"257","Borrelia afzelii",2,170.8,160.3696,37.6630617722731,511.5,0.27693977890238,0.510989010989011,1000,0,0,1,0,"Bacteria",1,0,1,1,"Mixed"
"258","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"259","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"260","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"261","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"262","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"263","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"264","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"265","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"266","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"267","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"268","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"269","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"270","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"271","Borrelia burgdorferi",15,111.918095238095,128.129956190476,10.4143378126268,47,-1.55668667985064,0.046953046953047,1000,0,0,1,0,"Bacteria",1,0,5,10,"Mixed"
"272","Borrelia garinii",2,53.4,96.096,60.0914370339469,354.5,-0.710517206900546,0.354145854145854,1000,0,0,1,0,"Bacteria",1,0,0,2,"Ungulate"
"273","Borrelia garinii",2,53.4,96.096,60.0914370339469,354.5,-0.710517206900546,0.354145854145854,1000,0,0,1,0,"Bacteria",1,0,0,2,"Ungulate"
"277","Bovine herpesvirus 3",2,53,96.4472,60.1734431075322,331.5,-0.722032806438518,0.331168831168831,1000,1,0,0,0,"Virus",1,0,0,2,"Ungulate"
"283","Brachylaima virginianum",2,99,124.3658,39.4848457436952,325,-0.642418617123516,0.324675324675325,1000,0,1,0,1,"Helminth",1,0,2,0,"Carnivore"
"284","Brachylaima virginianum",2,99,124.3658,39.4848457436952,325,-0.642418617123516,0.324675324675325,1000,0,1,0,1,"Helminth",1,0,2,0,"Carnivore"
"288","Bronchonema magna",4,47.0666666666667,95.3769,41.4412187709947,157.5,-1.16575319853156,0.157342657342657,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"289","Brucella abortus",8,117.635714285714,132.4635,16.3546807056587,163,-0.906638654776997,0.162837162837163,1000,1,1,0,0,"Bacteria",2,0,2,6,"Mixed"
"290","Brucella melitensis",3,45.3333333333333,93.0244,48.540935305922,206.5,-0.982491712738966,0.206293706293706,1000,1,1,0,0,"Bacteria",2,0,0,3,"Ungulate"
"291","Brucella melitensis",3,45.3333333333333,93.0244,48.540935305922,206.5,-0.982491712738966,0.206293706293706,1000,1,1,0,0,"Bacteria",2,0,0,3,"Ungulate"
"292","Brucella melitensis",3,45.3333333333333,93.0244,48.540935305922,206.5,-0.982491712738966,0.206293706293706,1000,1,1,0,0,"Bacteria",2,0,0,3,"Ungulate"
"293","Brucella melitensis",3,45.3333333333333,93.0244,48.540935305922,206.5,-0.982491712738966,0.206293706293706,1000,1,1,0,0,"Bacteria",2,0,0,3,"Ungulate"
"294","Brugia malayi",5,28.96,98.07346,43.5487650498354,88,-1.58703604845991,0.0879120879120879,1000,0,0,1,0,"Helminth",1,5,0,0,"Primate"
"295","Brugia pahangi",2,172,169.9674,34.7076302394277,386,0.0585634912547552,0.385614385614386,1000,0,0,1,0,"Helminth",1,2,0,0,"Primate"
"299","Callistoura blanci",2,90.6,138.5578,49.0841480801363,245.5,-0.977052712042645,0.245254745254745,1000,0,1,0,0,"Helminth",1,2,0,0,"Primate"
"300","Callistoura brygooi",2,90.6,135.9704,49.5620580831894,262,-0.915426068946657,0.261738261738262,1000,0,1,0,0,"Helminth",1,2,0,0,"Primate"
"303","Campylobacter jejuni",2,192.4,173.0766,40.1636005264375,724.5,0.481117224220983,0.723776223776224,1000,1,1,0,0,"Bacteria",2,1,1,0,"Mixed"
"304","Campylobacter jejuni",2,192.4,173.0766,40.1636005264375,724.5,0.481117224220983,0.723776223776224,1000,1,1,0,0,"Bacteria",2,1,1,0,"Mixed"
"308","Capillaria aerophila",18,92.5124183006536,122.61740130719,12.025985831389,7,-2.50332766299783,0.00699300699300699,1000,0,1,0,1,"Helminth",1,0,18,0,"Carnivore"
"309","Capillaria aerophila",18,92.5124183006536,122.61740130719,12.025985831389,7,-2.50332766299783,0.00699300699300699,1000,0,1,0,1,"Helminth",1,0,18,0,"Carnivore"
"310","Capillaria aerophila",18,92.5124183006536,122.61740130719,12.025985831389,7,-2.50332766299783,0.00699300699300699,1000,0,1,0,1,"Helminth",1,0,18,0,"Carnivore"
"311","Capillaria aerophila",18,92.5124183006536,122.61740130719,12.025985831389,7,-2.50332766299783,0.00699300699300699,1000,0,1,0,1,"Helminth",1,0,18,0,"Carnivore"
"312","Capillaria aerophila",18,92.5124183006536,122.61740130719,12.025985831389,7,-2.50332766299783,0.00699300699300699,1000,0,1,0,1,"Helminth",1,0,18,0,"Carnivore"
"313","Capillaria aerophila",18,92.5124183006536,122.61740130719,12.025985831389,7,-2.50332766299783,0.00699300699300699,1000,0,1,0,1,"Helminth",1,0,18,0,"Carnivore"
"315","Capillaria hepatica",4,121.566666666667,142.5818,23.7460575817828,195.5,-0.884994625358589,0.195304695304695,1000,0,1,0,1,"Helminth",1,3,1,0,"Mixed"
"316","Capillaria hepatica",4,121.566666666667,142.5818,23.7460575817828,195.5,-0.884994625358589,0.195304695304695,1000,0,1,0,1,"Helminth",1,3,1,0,"Mixed"
"317","Capillaria mucronata",5,34.46,92.92348,38.3410036129422,94,-1.52482915132314,0.0939060939060939,1000,0,1,0,1,"Helminth",1,0,5,0,"Carnivore"
"319","Capillaria plica",13,82.3897435897436,115.81641025641,15.1187791697886,17,-2.21093689452533,0.016983016983017,1000,0,1,0,1,"Helminth",1,0,13,0,"Carnivore"
"320","Capillaria plica",13,82.3897435897436,115.81641025641,15.1187791697886,17,-2.21093689452533,0.016983016983017,1000,0,1,0,1,"Helminth",1,0,13,0,"Carnivore"
"321","Capillaria plica",13,82.3897435897436,115.81641025641,15.1187791697886,17,-2.21093689452533,0.016983016983017,1000,0,1,0,1,"Helminth",1,0,13,0,"Carnivore"
"322","Capillaria plica",13,82.3897435897436,115.81641025641,15.1187791697886,17,-2.21093689452533,0.016983016983017,1000,0,1,0,1,"Helminth",1,0,13,0,"Carnivore"
"323","Capillaria procyonis",3,44.7333333333333,97.518,47.731695032868,183,-1.10586197767163,0.182817182817183,1000,0,1,0,1,"Helminth",1,0,3,0,"Carnivore"
"324","Capillaria putorii",11,80.2945454545455,115.439127272727,17.9094782587163,26.5,-1.96234537435938,0.0264735264735265,1000,0,1,0,1,"Helminth",1,0,11,0,"Carnivore"
"326","Cardiovirus Cardiovirus A",2,192.4,170.4642,44.5097346075534,697.5,0.492831516372993,0.696803196803197,1000,1,1,0,0,"Virus",2,1,1,0,"Mixed"
"327","Cardiovirus Cardiovirus A",2,192.4,170.4642,44.5097346075534,697.5,0.492831516372993,0.696803196803197,1000,1,1,0,0,"Virus",2,1,1,0,"Mixed"
"330","Cebidicola semiarmatus",3,12,93.017,62.2853666433609,163.5,-1.30073891133843,0.163336663336663,1000,1,0,0,0,"Arthropod",1,3,0,0,"Primate"
"331","Cediopsylla inaequalis",3,10.2,79.6004,60.507386999434,185,-1.14697400501941,0.184815184815185,1000,1,1,0,0,"Arthropod",2,0,3,0,"Carnivore"
"332","Cediopsylla inaequalis",3,10.2,79.6004,60.507386999434,185,-1.14697400501941,0.184815184815185,1000,1,1,0,0,"Arthropod",2,0,3,0,"Carnivore"
"333","Cediopsylla inaequalis",3,10.2,79.6004,60.507386999434,185,-1.14697400501941,0.184815184815185,1000,1,1,0,0,"Arthropod",2,0,3,0,"Carnivore"
"339","Centrorhynchus elongatus",2,111.8,130.5486,40.2128684979427,367,-0.466233837582593,0.366633366633367,1000,0,1,0,1,"Helminth",1,0,2,0,"Carnivore"
"340","Centrorhynchus elongatus",2,111.8,130.5486,40.2128684979427,367,-0.466233837582593,0.366633366633367,1000,0,1,0,1,"Helminth",1,0,2,0,"Carnivore"
"344","Ceratophyllus sciurorum",2,128.2,139.1708,35.4587273983248,392.5,-0.309396326516735,0.392107892107892,1000,1,1,0,0,"Arthropod",2,0,2,0,"Carnivore"
"349","Cercopithifilaria kenyensis",2,15,85.3798,83.0666234771577,267.5,-0.847269300880558,0.267232767232767,1000,0,0,1,0,"Helminth",1,2,0,0,"Primate"
"350","Cercopithifilaria kenyensis",2,15,85.3798,83.0666234771577,267.5,-0.847269300880558,0.267232767232767,1000,0,0,1,0,"Helminth",1,2,0,0,"Primate"
"354","Chabertia ovina",4,50.3333333333333,94.2854666666667,40.0214789387843,216,-1.09821362175449,0.215784215784216,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"356","Chaetopsylla lotoris",2,64.2,107.6546,54.1242349752091,291,-0.802867699098265,0.290709290709291,1000,1,1,0,0,"Arthropod",2,0,2,0,"Carnivore"
"358","Chaetopsylla trichosa",3,91.8,120.255933333333,33.9628741987721,276.5,-0.837854098177655,0.276223776223776,1000,1,1,0,0,"Arthropod",2,0,3,0,"Carnivore"
"359","Chaetopsylla trichosa",3,91.8,120.255933333333,33.9628741987721,276.5,-0.837854098177655,0.276223776223776,1000,1,1,0,0,"Arthropod",2,0,3,0,"Carnivore"
"360","Cheirogalalges evansi",2,34.2,117.5154,75.5976378313879,220,-1.10208999103683,0.21978021978022,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"362","Chilomastix mesnili",16,71.7316666666667,118.255861666667,17.0160910543707,9.5,-2.73412941029426,0.00949050949050949,1000,1,1,0,0,"Protozoa",2,16,0,0,"Primate"
"364","Chlamydia psittaci",6,89.2,114.34208,25.3311363101339,177,-0.992536603655704,0.176823176823177,1000,1,1,1,0,"Bacteria",3,0,1,5,"Mixed"
"365","Chlamydia psittaci",6,89.2,114.34208,25.3311363101339,177,-0.992536603655704,0.176823176823177,1000,1,1,1,0,"Bacteria",3,0,1,5,"Mixed"
"368","Chlamydophila abortus",9,88.3722222222222,116.119161111111,20.2697802621183,80.5,-1.36888207617842,0.0804195804195804,1000,1,1,0,0,"Bacteria",2,0,1,8,"Mixed"
"369","Chlamydophila abortus",9,88.3722222222222,116.119161111111,20.2697802621183,80.5,-1.36888207617842,0.0804195804195804,1000,1,1,0,0,"Bacteria",2,0,1,8,"Mixed"
"370","Chlamydophila abortus",9,88.3722222222222,116.119161111111,20.2697802621183,80.5,-1.36888207617842,0.0804195804195804,1000,1,1,0,0,"Bacteria",2,0,1,8,"Mixed"
"372","Chorioptes bovis",2,53,96.9514,60.3412670280178,318,-0.728380462736926,0.317682317682318,1000,1,0,0,0,"Arthropod",1,0,0,2,"Ungulate"
"373","Chorioptes bovis",2,53,96.9514,60.3412670280178,318,-0.728380462736926,0.317682317682318,1000,1,0,0,0,"Arthropod",1,0,0,2,"Ungulate"
"374","Chorioptes texanus",2,25.6,83.2384,71.3267587371805,264,-0.808089432640304,0.263736263736264,1000,1,0,0,0,"Arthropod",1,0,0,2,"Ungulate"
"378","Citrobacter koseri",3,60.1333333333333,107.7544,41.7107470344189,172,-1.14169776502374,0.171828171828172,1000,1,0,0,0,"Bacteria",1,0,3,0,"Carnivore"
"379","Clostridioides difficile",2,93,123.0468,43.2827310201721,303.5,-0.694198339425407,0.303196803196803,1000,0,1,0,0,"Bacteria",1,0,2,0,"Carnivore"
"388","Clostridium perfringens",7,136.371428571429,144.564657142857,11.6123222336623,230,-0.705563315120359,0.22977022977023,1000,1,1,0,0,"Bacteria",2,1,5,1,"Mixed"
"392","Cochliomyia hominivorax",2,44.6,106.7058,69.4927225315345,265.5,-0.893702214240024,0.265234765234765,1000,0,0,1,0,"Arthropod",1,2,0,0,"Primate"
"393","Colobenterobius colobis",2,18,91.8078,82.3503707503659,254,-0.896265545952895,0.253746253746254,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"394","Colobenterobius colobis",2,18,91.8078,82.3503707503659,254,-0.896265545952895,0.253746253746254,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"395","Colobenterobius colobis",2,18,91.8078,82.3503707503659,254,-0.896265545952895,0.253746253746254,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"407","Colobenterobius presbytis",2,6.6,86.848,86.2958949051314,241,-0.929916771686764,0.240759240759241,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"408","Colobenterobius presbytis",2,6.6,86.848,86.2958949051314,241,-0.929916771686764,0.240759240759241,1000,1,1,0,0,"Helminth",2,2,0,0,"Primate"
"415","Contracaecum ogmorhini",4,42.8333333333333,98.0587666666667,40.8552782012613,122.5,-1.35173313620046,0.122377622377622,1000,0,1,0,1,"Helminth",1,0,4,0,"Carnivore"
"416","Contracaecum osculatum",10,43.5555555555556,99.0850088888889,24.6544787567519,13,-2.25230692894393,0.012987012987013,1000,0,1,0,1,"Helminth",1,0,10,0,"Carnivore"
"421","Cooperia connochaeti",2,43.6,93.3878,64.5534358282906,288.5,-0.771264911947265,0.288211788211788,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"422","Cooperia connochaeti",2,43.6,93.3878,64.5534358282906,288.5,-0.771264911947265,0.288211788211788,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"423","Cooperia fuelleborni",6,46.24,95.374,32.3396527966779,77,-1.51931130210054,0.0769230769230769,1000,0,1,0,0,"Helminth",1,0,0,6,"Ungulate"
"424","Cooperia hungi",10,63.5511111111111,103.316737777778,22.8758168166621,50.5,-1.73832597914941,0.0504495504495504,1000,0,1,0,0,"Helminth",1,0,0,10,"Ungulate"
"425","Cooperia neitzi",5,48.28,96.65856,35.0086765210877,130,-1.38190199709089,0.12987012987013,1000,0,1,0,0,"Helminth",1,0,0,5,"Ungulate"
"426","Cooperia oncophora",2,53.4,97.4954,61.1194460505454,353,-0.721462690671859,0.352647352647353,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"427","Cooperia pectinata",3,49.5333333333333,97.5006666666667,47.6875394262237,210.5,-1.00586723304402,0.21028971028971,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"428","Cooperia punctata",3,49.8,98.9856,48.757602379148,240,-1.00877806946953,0.23976023976024,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"431","Cooperia yoshidai",10,44.2355555555556,96.0605511111111,25.2546244074741,20.5,-2.0520992400987,0.0204795204795205,1000,0,1,0,0,"Helminth",1,0,0,10,"Ungulate"
"432","Cooperia yoshidai",10,44.2355555555556,96.0605511111111,25.2546244074741,20.5,-2.0520992400987,0.0204795204795205,1000,0,1,0,0,"Helminth",1,0,0,10,"Ungulate"
"433","Cooperioides antidorca",3,17.4,82.8286,58.7299153611825,164,-1.11405915703473,0.163836163836164,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"434","Cooperioides hamiltoni",2,53,98.0748,60.352439071357,305.5,-0.746859624790082,0.305194805194805,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"435","Cooperioides hamiltoni",2,53,98.0748,60.352439071357,305.5,-0.746859624790082,0.305194805194805,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"436","Cooperioides hamiltoni",2,53,98.0748,60.352439071357,305.5,-0.746859624790082,0.305194805194805,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"437","Cooperioides hepaticae",2,43.6,93.6704,64.5430309691657,288.5,-0.775767720358845,0.288211788211788,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"438","Cooperioides hepaticae",2,43.6,93.6704,64.5430309691657,288.5,-0.775767720358845,0.288211788211788,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"440","Corynebacterium pseudotuberculosis",3,51.0666666666667,98.2271333333333,45.4080361239943,201.5,-1.0385929604594,0.201298701298701,1000,1,0,0,0,"Bacteria",1,0,3,0,"Carnivore"
"441","Corynebacterium pseudotuberculosis",3,51.0666666666667,98.2271333333333,45.4080361239943,201.5,-1.0385929604594,0.201298701298701,1000,1,0,0,0,"Bacteria",1,0,3,0,"Carnivore"
"442","Corynebacterium pseudotuberculosis",3,51.0666666666667,98.2271333333333,45.4080361239943,201.5,-1.0385929604594,0.201298701298701,1000,1,0,0,0,"Bacteria",1,0,3,0,"Carnivore"
"461","Coxiella burnetii",20,138.278947368421,143.295263157895,6.23988246126161,206.5,-0.803911903888564,0.206293706293706,1000,1,1,1,0,"Bacteria",3,2,8,10,"Mixed"
"462","Coxiella burnetii",20,138.278947368421,143.295263157895,6.23988246126161,206.5,-0.803911903888564,0.206293706293706,1000,1,1,1,0,"Bacteria",3,2,8,10,"Mixed"
"463","Coxiella burnetii",20,138.278947368421,143.295263157895,6.23988246126161,206.5,-0.803911903888564,0.206293706293706,1000,1,1,1,0,"Bacteria",3,2,8,10,"Mixed"
"464","Coxiella burnetii",20,138.278947368421,143.295263157895,6.23988246126161,206.5,-0.803911903888564,0.206293706293706,1000,1,1,1,0,"Bacteria",3,2,8,10,"Mixed"
"465","Coxiella burnetii",20,138.278947368421,143.295263157895,6.23988246126161,206.5,-0.803911903888564,0.206293706293706,1000,1,1,1,0,"Bacteria",3,2,8,10,"Mixed"
"466","Coxiella burnetii",20,138.278947368421,143.295263157895,6.23988246126161,206.5,-0.803911903888564,0.206293706293706,1000,1,1,1,0,"Bacteria",3,2,8,10,"Mixed"
"479","Ctenocephalides canis",6,123.8,138.616866666667,17.6864382826445,237,-0.837752996385163,0.236763236763237,1000,1,1,0,0,"Arthropod",2,1,5,0,"Mixed"
"481","Ctenocephalides felis",11,132.669090909091,142.471589090909,9.29400540460558,174.5,-1.05471190892149,0.174325674325674,1000,1,1,0,0,"Arthropod",2,1,9,1,"Mixed"
"482","Ctenocephalides felis",11,132.669090909091,142.471589090909,9.29400540460558,174.5,-1.05471190892149,0.174325674325674,1000,1,1,0,0,"Arthropod",2,1,9,1,"Mixed"
"483","Ctenocephalides felis",11,132.669090909091,142.471589090909,9.29400540460558,174.5,-1.05471190892149,0.174325674325674,1000,1,1,0,0,"Arthropod",2,1,9,1,"Mixed"
"484","Ctenocephalides felis",11,132.669090909091,142.471589090909,9.29400540460558,174.5,-1.05471190892149,0.174325674325674,1000,1,1,0,0,"Arthropod",2,1,9,1,"Mixed"
"486","Cyathostomum alveatum",3,3.66666666666667,87.5956666666667,66.8567231755124,180.5,-1.2553561708322,0.18031968031968,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"487","Cyathostomum catinatum",3,17.5333333333333,94.3253333333333,60.8532943460426,180.5,-1.26192017745698,0.18031968031968,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"489","Cyathostomum montgomeryi",3,3.66666666666667,91.791,63.1357341318592,156,-1.39579169459383,0.155844155844156,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"490","Cyathostomum tetracanthum",3,3.66666666666667,86.6040666666667,65.1112232804877,179.5,-1.27378039946693,0.179320679320679,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"495","Cylicocyclus auriculatus",3,3.66666666666667,87.1829333333333,65.0958724686324,177,-1.28297330536449,0.176823176823177,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"496","Cylicocyclus auriculatus",3,3.66666666666667,87.1829333333333,65.0958724686324,177,-1.28297330536449,0.176823176823177,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"498","Cylicocyclus insigne",3,17.5333333333333,92.9273333333333,59.5523441942663,180.5,-1.26601229590655,0.18031968031968,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"499","Cylicocyclus insigne",3,17.5333333333333,92.9273333333333,59.5523441942663,180.5,-1.26601229590655,0.18031968031968,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"500","Cylicocyclus nassatus",3,17.5333333333333,96.4663333333333,59.7323981264899,170.5,-1.32144368007544,0.17032967032967,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"501","Cylicocyclus nassatus",3,17.5333333333333,96.4663333333333,59.7323981264899,170.5,-1.32144368007544,0.17032967032967,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
